TIC ID,prediction,F1 Score,AUC,Precision,Recall
115739057,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
101721385,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
58474992,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
67444896,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
206284139,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
59575189,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
129839175,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
149969625,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
48031665,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
358070912,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
167418903,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
61098812,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
113921235,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
307958020,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
468472950,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
29169215,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
311035838,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
410372968,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
176831592,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
168405330,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
285094173,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
29959760,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
141412823,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
308522539,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
17746821,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
84126162,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
367193046,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
122612091,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
1122079,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
219698950,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
425163745,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
397522142,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
202872757,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
115453244,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
25799609,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
459913687,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
18310799,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
277697921,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
120317234,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
30037565,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
410450228,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
248689510,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
31268146,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
312221462,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
47319867,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
83275782,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
352438619,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
404715325,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
240989628,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
149349867,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
89535068,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
115182469,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
300011941,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
399954349,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
374350678,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
317252733,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
456783397,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
9033144,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
17361,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
441697509,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
358460246,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
353459965,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
356453768,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
71088556,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
56399553,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
152563846,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
21744120,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
158325942,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
30853990,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
164652245,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
425206121,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
271168962,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
274974693,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
39174810,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
91101364,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
142378043,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
357312511,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
169191182,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
154258295,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
449050248,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
146434840,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
355418639,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
53307409,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
418012030,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
243153196,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
136916387,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
146523262,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
175180796,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
237922465,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
257567854,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
56655478,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
143350972,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
72542131,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
437740083,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
224299081,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
319473643,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
219401954,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
455272393,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
27774415,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
253054954,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
405862830,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
234345288,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
200775844,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
35883621,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
62740096,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
194234471,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
16552586,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
138644215,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
353367071,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
408508003,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
237632488,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
306990399,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
17993892,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
426448042,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
250386181,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
50312495,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
327917279,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
150428703,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
46096489,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
467684543,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
170627138,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
303055194,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
150098860,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
58726656,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
195155818,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
13349647,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
149577217,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
224293782,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
95361530,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
156377968,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
149845414,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
154293917,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
420779000,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
67782629,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
20096620,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
347329162,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
366484980,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
399868187,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
160432093,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
418184767,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
195187769,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
162631539,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
63211674,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
253044312,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
121070864,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
288348498,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
270456887,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
175193677,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
176899385,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
26018819,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
443607377,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
349312122,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
158555987,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
85292615,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
354032153,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
166739520,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
422653398,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
70513361,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
165985431,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
431899136,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
316416562,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
302773669,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
228381868,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
7681574,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
313891529,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
417942201,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
130181866,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
8260536,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
468981993,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
375059587,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
308073360,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
204376737,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
68007716,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
283722336,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
437242640,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
469810663,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
224297408,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
7059054,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
61205803,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
76419763,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
367522211,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
280210963,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
14661418,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
281885301,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
220460087,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
120896927,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
232567319,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
264678534,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
267617257,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
399860444,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
148497855,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
383531543,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
104195270,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
269190305,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
17150865,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
373614579,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
257531677,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
198153540,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
422618449,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
424865156,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
260609205,0,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
34551972,1,0.9581749049429658,0.9577380952380952,0.984375,0.9333333333333333
