TIC ID,prediction,F1 Score,AUC,Precision,Recall
422423972,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
374530847,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
431701493,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
353302490,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
353498819,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
39724477,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
294301883,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
255735567,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
405425498,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
467690903,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
331854794,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
9727392,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
1129033,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
262689575,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
281575427,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
148233571,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
293267224,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
92562123,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
197039766,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
387346503,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
101592219,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
149989864,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
337648770,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
397423462,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
313554509,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
429295277,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
137402055,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
167415965,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
247409676,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
422037524,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
188389305,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
272146465,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
241174783,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
220016044,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
424733642,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
203287192,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
201793781,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
350293646,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
468880077,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
192372961,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
102192004,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
68443254,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
386197662,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
336125492,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
96170689,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
115739057,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
101721385,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
58474992,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
67444896,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
206284139,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
59575189,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
129839175,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
149969625,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
48031665,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
358070912,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
167418903,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
61098812,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
113921235,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
307958020,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
468472950,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
29169215,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
311035838,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
410372968,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
176831592,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
168405330,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
285094173,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
29959760,0,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
141412823,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
308522539,1,0.7313432835820896,0.7067129629629629,0.7368421052631579,0.725925925925926
