TIC ID,prediction,F1 Score,AUC,Precision,Recall
422423972,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
374530847,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
431701493,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
353302490,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
353498819,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
39724477,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
294301883,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
255735567,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
405425498,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
467690903,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
331854794,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
9727392,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
1129033,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
262689575,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
281575427,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
148233571,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
293267224,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
92562123,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
197039766,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
387346503,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
101592219,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
149989864,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
337648770,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
397423462,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
313554509,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
429295277,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
137402055,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
167415965,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
247409676,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
422037524,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
188389305,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
272146465,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
241174783,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
220016044,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
424733642,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
203287192,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
201793781,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
350293646,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
468880077,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
192372961,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
102192004,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
68443254,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
386197662,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
336125492,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
96170689,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
115739057,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
101721385,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
58474992,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
67444896,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
206284139,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
59575189,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
129839175,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
149969625,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
48031665,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
358070912,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
167418903,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
61098812,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
113921235,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
307958020,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
468472950,0,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
29169215,1,0.9699248120300752,0.9688492063492063,0.9847328244274809,0.9555555555555556
